response_id,agreeableness_open_ended_1,conscientiousness_open_ended_1,extraversion_open_ended_1,neuroticism_open_ended_1,openness_open_ended_1
10430310916,0.9612706303596497,0.9873501062393188,0.5173656344413757,0.0905824601650238,0.851015031337738
10430357581,0.9499828219413757,0.9754499793052673,0.8125772476196289,0.12899428606033325,0.9676947593688965
10430389322,0.8359278440475464,0.9915139079093933,0.3941943347454071,0.39750877022743225,0.7899481058120728
10432456337,0.8624927997589111,0.9764533638954163,0.4295530617237091,0.8098765015602112,0.32049670815467834
10432470791,0.8713918328285217,0.9237934350967407,0.565203845500946,0.2548181116580963,0.7374710440635681
10432504831,0.9751839637756348,0.995418131351471,0.13776540756225586,0.009686382487416267,0.3410627543926239
10432532568,0.9306704998016357,0.9797677993774414,0.8475321531295776,0.24993807077407837,0.9629031419754028
10432576231,0.5639998316764832,0.9531501531600952,0.6215389370918274,0.21068760752677917,0.6496305465698242
10433331323,0.34719234704971313,0.9395085573196411,0.7186340093612671,0.6545987725257874,0.6634786128997803
10440096752,0.8914862871170044,0.904559314250946,0.7423476576805115,0.07552111893892288,0.9201734662055969
10440096763,0.9837830066680908,0.9822664260864258,0.8245068192481995,0.16611190140247345,0.9825652837753296
10440096794,0.5034386515617371,0.9049676060676575,0.6179168224334717,0.08180302381515503,0.8912068605422974
10440096837,0.9763597846031189,0.9912570118904114,0.7701236009597778,0.10916609317064285,0.9835605621337891
10440096876,0.9556621313095093,0.8831532597541809,0.3703019320964813,0.039484135806560516,0.6821873188018799
10440096954,0.8015320897102356,0.9067009091377258,0.22812525928020477,0.39931854605674744,0.11183490604162216
10440096988,0.04043327271938324,0.49343711137771606,0.2466430515050888,0.029224000871181488,0.0722322016954422
10440096998,0.011511346325278282,0.8650293350219727,0.3916582465171814,0.1751239150762558,0.9180269837379456
10440097008,0.9971563816070557,0.9944602847099304,0.82281893491745,0.08063463866710663,0.9772495031356812
10440097208,0.9807037115097046,0.9825500249862671,0.8693281412124634,0.023595284670591354,0.9848772883415222
10440097232,0.9354148507118225,0.9746106863021851,0.7738677263259888,0.007702426984906197,0.9916539192199707
10440097245,0.0033711777068674564,0.08787615597248077,0.08441223949193954,0.338130384683609,0.040236908942461014
10440097257,0.902662456035614,0.9617711305618286,0.34527337551116943,0.12291111797094345,0.7827534675598145
10440097317,0.8781812191009521,0.9723453521728516,0.8995243310928345,0.49847081303596497,0.9117118716239929
10440097325,0.8054744601249695,0.9739511609077454,0.6036190390586853,0.3205350935459137,0.5301003456115723
10440097338,0.8162749409675598,0.9741153717041016,0.6787693500518799,0.15127955377101898,0.9599218368530273
10440097342,0.0014876880450174212,0.7155516743659973,0.9204976558685303,0.7410868406295776,0.8121911883354187
10440097360,0.48056986927986145,0.9176300168037415,0.5272011756896973,0.08240388333797455,0.7894479632377625
10440097365,0.8459762334823608,0.9687917828559875,0.8011860251426697,0.38892897963523865,0.9229792952537537
10440097370,0.9511261582374573,0.9816927313804626,0.8804284334182739,0.4317561686038971,0.9773016571998596
10440097410,0.46692365407943726,0.941383421421051,0.22037461400032043,0.10768692195415497,0.7277151942253113
10440097429,0.6960262060165405,0.9493280649185181,0.34210726618766785,0.07989785820245743,0.7644292712211609
10440097469,0.49010300636291504,0.9115167856216431,0.5005321502685547,0.08874373883008957,0.8791098594665527
10440097486,0.8383994102478027,0.9861846566200256,0.808819591999054,0.3595792055130005,0.9661833047866821
10440097493,0.33815887570381165,0.94684898853302,0.7504041194915771,0.21420837938785553,0.5611137747764587
10440097620,0.865714430809021,0.9744235277175903,0.4577915370464325,0.11036556959152222,0.6472078561782837
10440097623,0.8799199461936951,0.968220055103302,0.5502429008483887,0.4046843349933624,0.786666750907898
10440097690,0.047230809926986694,0.8867397904396057,0.3863055408000946,0.5262002944946289,0.6492781043052673
10440097709,0.936484158039093,0.9377588033676147,0.5374104976654053,0.0361374169588089,0.8497939705848694
10440097728,0.6347185969352722,0.9173867106437683,0.3916514217853546,0.08523939549922943,0.6597727537155151
10440097760,0.7434748411178589,0.9551652669906616,0.6956782937049866,0.5254643559455872,0.8273672461509705
10440097766,0.873555600643158,0.9765744209289551,0.3318629562854767,0.18087930977344513,0.632289707660675
10440097818,0.9803319573402405,0.9730912446975708,0.8109186291694641,0.1209331750869751,0.9485608339309692
10440097866,0.7439475059509277,0.922563910484314,0.6041484475135803,0.44125789403915405,0.3952532112598419
10440097872,0.9546387195587158,0.9884766936302185,0.6901406049728394,0.18781113624572754,0.9358169436454773
