response_id,agreeableness_open_ended_5,conscientiousness_open_ended_5,extraversion_open_ended_5,neuroticism_open_ended_5,openness_open_ended_5
10430310916,0.95353764295578,0.9491158127784729,0.9397160410881042,0.061158955097198486,0.9578991532325745
10430357581,0.924949586391449,0.9641890525817871,0.953264594078064,0.10947969555854797,0.9620747566223145
10430389322,0.9253284931182861,0.9664646983146667,0.9344836473464966,0.03411399945616722,0.9670156240463257
10432456337,0.9185406565666199,0.9616779685020447,0.9354101419448853,0.004908932838588953,0.970655083656311
10432470791,0.9436637759208679,0.9796345233917236,0.9678789973258972,0.28540870547294617,0.9556163549423218
10432504831,0.1217188686132431,0.7506517171859741,0.923572838306427,0.00015826220624148846,0.9669549465179443
10432532568,0.641543984413147,0.9348020553588867,0.8158684968948364,0.02411232888698578,0.9041460752487183
10432576231,0.8221492767333984,0.9631564021110535,0.9468386769294739,0.024738209322094917,0.9486925601959229
10433331323,0.7165578603744507,0.9500201940536499,0.9797006249427795,0.05069983750581741,0.9621193408966064
10440096752,0.7138055562973022,0.9355098009109497,0.8652096390724182,0.01345366332679987,0.8545504808425903
10440096763,0.7930055260658264,0.9614753127098083,0.9282690286636353,0.020582135766744614,0.9562221765518188
10440096794,0.6854298114776611,0.9590911865234375,0.8159114718437195,0.1590113490819931,0.9460853934288025
10440096837,0.6235666275024414,0.90928053855896,0.8934488892555237,0.17978782951831818,0.9197795391082764
10440096876,0.8384464383125305,0.9497513175010681,0.8556445837020874,0.1267164796590805,0.9143734574317932
10440096954,0.6972731947898865,0.854563295841217,0.03725404292345047,0.13785019516944885,0.02861124649643898
10440096988,0.7383952736854553,0.923543393611908,0.5942767858505249,0.025811441242694855,0.854508101940155
10440096998,0.7864871621131897,0.9426484704017639,0.9242367744445801,0.023478498682379723,0.9753543138504028
10440097008,0.8390756249427795,0.9167273640632629,0.8052365779876709,0.020629175007343292,0.9584689140319824
10440097208,0.9283276796340942,0.980750560760498,0.8916453123092651,0.11065659672021866,0.9826807379722595
10440097232,0.8122443556785583,0.9109395146369934,0.7797079682350159,0.004305927082896233,0.8852337002754211
10440097245,0.8229722380638123,0.9479010701179504,0.8996854424476624,0.011093182489275932,0.9339011311531067
10440097257,0.8990845084190369,0.9330722689628601,0.9015329480171204,0.03248028829693794,0.9445027112960815
10440097317,0.9389830231666565,0.9653308987617493,0.9206806421279907,0.023174023255705833,0.9769618511199951
10440097325,0.8342804312705994,0.9727655053138733,0.8877566456794739,0.2031252384185791,0.9507420063018799
10440097338,0.5016310811042786,0.6418117880821228,0.42204344272613525,0.08081783354282379,0.33563897013664246
10440097342,0.15832379460334778,0.8404454588890076,0.8845444321632385,0.04367893561720848,0.8537229895591736
10440097360,0.9958654642105103,0.9963275790214539,0.9849687218666077,0.031142551451921463,0.9920632243156433
10440097365,0.9105247855186462,0.9631523489952087,0.9245951175689697,0.10242433100938797,0.9520636200904846
10440097370,0.8224452137947083,0.979956865310669,0.9712724685668945,0.2952236533164978,0.9806890487670898
10440097410,0.608481228351593,0.8409194946289062,0.8052526116371155,0.051210109144449234,0.90228271484375
10440097429,0.9235588908195496,0.9552183151245117,0.9521054029464722,0.007874117232859135,0.9091312885284424
10440097469,0.8162646889686584,0.9181519746780396,0.8081744909286499,0.03864196687936783,0.827824056148529
10440097486,0.869387686252594,0.9246603846549988,0.10663192719221115,0.524036169052124,0.4140782356262207
10440097493,0.9281731247901917,0.7537158131599426,0.9554598927497864,0.0443183109164238,0.9901149868965149
10440097620,0.9131298661231995,0.89844810962677,0.9331583380699158,0.012826057150959969,0.9714067578315735
